Accuracy,Precision,Recall,F1,AUROC,AUPRC,Brier,ECE,Dataset,Approach,Mechanism,Missingness,Seed
0.8235294117647058,0.8611111111111112,0.8857142857142857,0.8732394366197183,0.9,0.9563820076403131,0.13235195071247507,0.10361113676837849,early_stage_diabetes,Native,MNAR,40,162
0.8235294117647058,0.8611111111111112,0.8857142857142857,0.8732394366197183,0.8071428571428572,0.909439870008366,0.1744531346045436,0.21356589800002526,early_stage_diabetes,Native,MNAR,40,172
0.803921568627451,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9321428571428572,0.9732759325963835,0.11523767131163874,0.15749649820374512,early_stage_diabetes,Native,MNAR,40,182
0.803921568627451,0.8787878787878788,0.8285714285714286,0.8529411764705882,0.8928571428571428,0.9546131049564294,0.12690554033399723,0.09725251991082637,early_stage_diabetes,Native,MNAR,40,192
0.8431372549019608,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.9125,0.9541106882279923,0.10656009245577197,0.08760723405901122,early_stage_diabetes,Native,MNAR,40,202
0.7450980392156863,0.8235294117647058,0.8,0.8115942028985508,0.7892857142857143,0.8960309247274928,0.19684903680413146,0.1843341737985611,early_stage_diabetes,Native,MNAR,40,212
0.8235294117647058,0.8611111111111112,0.8857142857142857,0.8732394366197183,0.9285714285714286,0.9691869602871944,0.10631971519062498,0.08214891921071446,early_stage_diabetes,Native,MNAR,40,222
0.803921568627451,0.8787878787878788,0.8285714285714286,0.8529411764705882,0.8553571428571429,0.9277510818274836,0.14539197801811304,0.14124302332307778,early_stage_diabetes,Native,MNAR,40,232
0.7450980392156863,0.775,0.8857142857142857,0.8266666666666667,0.8160714285714286,0.9100914130572882,0.16662527005832728,0.1931347607397566,early_stage_diabetes,Native,MNAR,50,42
0.8235294117647058,0.8421052631578947,0.9142857142857143,0.8767123287671232,0.8875,0.9443579691116272,0.12241461537279545,0.08315997176310597,early_stage_diabetes,Native,MNAR,50,52
0.7254901960784313,0.7837837837837838,0.8285714285714286,0.8055555555555556,0.8232142857142857,0.9234819724574188,0.17144747383095985,0.15877216937495212,early_stage_diabetes,Native,MNAR,50,62
0.7647058823529411,0.8108108108108109,0.8571428571428571,0.8333333333333334,0.8642857142857143,0.943470251251692,0.14909126257881525,0.13068453171381764,early_stage_diabetes,Native,MNAR,50,72
0.7843137254901961,0.8157894736842105,0.8857142857142857,0.8493150684931506,0.7839285714285715,0.8893200131019715,0.17436766313702912,0.1256907870810406,early_stage_diabetes,Native,MNAR,50,82
0.7647058823529411,0.8108108108108109,0.8571428571428571,0.8333333333333334,0.7964285714285714,0.9070724745611718,0.1809281313920177,0.15571863131195893,early_stage_diabetes,Native,MNAR,50,92
0.7450980392156863,0.775,0.8857142857142857,0.8266666666666667,0.8267857142857142,0.9175313278894138,0.1628647114802112,0.12524107887464414,early_stage_diabetes,Native,MNAR,50,102
0.7647058823529411,0.7948717948717948,0.8857142857142857,0.8378378378378378,0.8125,0.9128338827650272,0.18816747603849826,0.16598676736740509,early_stage_diabetes,Native,MNAR,50,112
0.7058823529411765,0.7631578947368421,0.8285714285714286,0.7945205479452054,0.7625,0.8960893061931324,0.22037128636691167,0.19499031176754072,early_stage_diabetes,Native,MNAR,50,122
0.7450980392156863,0.7619047619047619,0.9142857142857143,0.8311688311688312,0.8553571428571428,0.9409751321933456,0.16547840864690067,0.1474706513040206,early_stage_diabetes,Native,MNAR,50,132
0.8627450980392157,0.8888888888888888,0.9142857142857143,0.9014084507042254,0.9125000000000001,0.9597833070370028,0.11588287513017315,0.0745691253858454,early_stage_diabetes,Native,MNAR,50,142
