Accuracy,Precision,Recall,F1,AUROC,AUPRC,Brier,ECE,Dataset,Approach,Mechanism,Missingness,Seed
0.6921489633487276,0.1763085399449036,0.47908410391897843,0.257758824923004,0.6472563776020515,0.19961478931696477,0.2043259668776739,0.3188854638617781,readmission,Native,MAR,10,122
0.6984867839245357,0.17772590863621207,0.4693967415235579,0.2578304510823558,0.6449308198778989,0.20064369815871314,0.20441706458075087,0.31910704130465517,readmission,Native,MAR,10,132
0.6980937407880515,0.17909211398277006,0.4760017613386173,0.2602624292765138,0.6439239527952874,0.20027297465734467,0.20489468446924827,0.3194048232529332,readmission,Native,MAR,10,142
0.6977989584356883,0.17806173249253235,0.472479084103919,0.25864770398939374,0.6451414417101553,0.19408796729696443,0.20448669622696522,0.3185501235001059,readmission,Native,MAR,10,152
0.6991746094133832,0.17575757575757575,0.45970937912813736,0.2542930215564487,0.6414680089677977,0.19840099691901714,0.20380693446325282,0.3175370438318889,readmission,Native,MAR,10,162
0.6961776554976908,0.17580778790389395,0.4671950682518714,0.2554779677341681,0.6468805602660057,0.19987827376571277,0.2050490629767332,0.319966266990525,readmission,Native,MAR,10,172
0.7030067799941043,0.18081867388362652,0.4707177454865698,0.26127337162409875,0.6483112400175005,0.19680795698341202,0.20416342610872057,0.31881038521143684,readmission,Native,MAR,10,182
0.6961285251056304,0.17833662064431297,0.47776309995596655,0.2597247157390784,0.6457916311480505,0.20205158507196896,0.20508458302654756,0.31990408402280746,readmission,Native,MAR,10,192
0.6982411319642331,0.17918117023039948,0.4760017613386173,0.2603564547206166,0.6484470685139829,0.19834335989810115,0.2035371747525003,0.3177971368644764,readmission,Native,MAR,10,202
0.6963250466738724,0.17781806196440342,0.47512109202994274,0.258784026861734,0.6463922181034548,0.20024253934752864,0.20450831235478736,0.31922197845896516,readmission,Native,MAR,10,212
0.6966689594182962,0.17588440458395616,0.4663143989431968,0.25542691751085383,0.6427743050764038,0.19679909017918262,0.2047380458834357,0.31870937167608376,readmission,Native,MAR,10,222
0.6966198290262356,0.17714191200793913,0.4715984147952444,0.25754478778405676,0.6408593740887493,0.1925126747633153,0.2048154852538818,0.3186427654526997,readmission,Native,MAR,10,232
0.6960302643215093,0.17550546900894928,0.4663143989431968,0.2550270921131848,0.6402260475468408,0.18988768261762276,0.2054342503685344,0.3203696231153222,readmission,Native,MAR,20,42
0.6921489633487276,0.1741967052683086,0.4702774108322325,0.25422518447988574,0.6379281157512038,0.19755237403516773,0.20607430197067794,0.3213613595767025,readmission,Native,MAR,20,52
0.6957354819691461,0.1750082863771959,0.46499339498018494,0.2543046357615894,0.6438867691964835,0.19447604347910888,0.2051721588767263,0.3206782487972471,readmission,Native,MAR,20,62
0.691264616291638,0.17133497133497133,0.46059004843681195,0.24976122254059216,0.6379786922637879,0.19105824323394185,0.2055837804493191,0.32006244423336255,readmission,Native,MAR,20,72
0.6964233074579935,0.17400734067400733,0.45926904447380007,0.25238959467634603,0.6426660903330607,0.19460088217017918,0.20485302970596153,0.31995084542014973,readmission,Native,MAR,20,82
0.6959320035373883,0.1705348133198789,0.4464993394980185,0.24680540343190946,0.6327465191634454,0.18910894993065314,0.20526912481636192,0.31916419702184984,readmission,Native,MAR,20,92
0.6917067898201827,0.1718032786885246,0.4614707177454866,0.25038824513200336,0.6379960787009498,0.18550961579528455,0.20501276598232657,0.3187893920113088,readmission,Native,MAR,20,102
0.6991746094133832,0.17422192151556157,0.45354469396741526,0.25174141512892584,0.6323339808928901,0.18971749758407616,0.20585065329393026,0.32008505858158076,readmission,Native,MAR,20,112
0.6866954898300088,0.17277653809372012,0.47732276530162926,0.2537156231714453,0.6386830864763641,0.18913906433082456,0.20678705626550953,0.32176808110137484,readmission,Native,MAR,20,122
0.6913137466836985,0.17211507028440667,0.46367239101717306,0.25104303254261534,0.6360475071489546,0.1946877742875791,0.2053957438790884,0.31983820354395587,readmission,Native,MAR,20,132
0.6957846123612066,0.17363076410854003,0.45926904447380007,0.2519932350809374,0.6398617724673981,0.18955918148884424,0.20613576309490167,0.3212553009513824,readmission,Native,MAR,20,142
0.6940159182470276,0.17183612539392934,0.456186701893439,0.24963855421686748,0.6357714913713232,0.1916821131035749,0.20540177859641143,0.31967126775576526,readmission,Native,MAR,20,152
0.695538960400904,0.17402856193955496,0.4614707177454866,0.2527432774629205,0.6360123933640985,0.19559030939100025,0.20530690089947018,0.3196200170336695,readmission,Native,MAR,20,162
0.6943598309914513,0.1713810316139767,0.45354469396741526,0.24876222678420482,0.638716398305548,0.19133469933855196,0.2060798277130463,0.32124767053447373,readmission,Native,MAR,20,172
0.6959320035373883,0.1744765702891326,0.4623513870541612,0.2533478103510677,0.6373796515811564,0.19056351768872107,0.20592117957264794,0.32085796759898616,readmission,Native,MAR,20,182
0.689495922177459,0.17278163892031678,0.4707177454865698,0.252778434618113,0.6384543598597523,0.19587213330984246,0.2059848789658896,0.3206591540679425,readmission,Native,MAR,20,192
